usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-c3c1ea,S-8140fd,2024-11-30,feature_32,10,1985,0,False
U-96a966,S-8140fd,2024-12-11,feature_29,7,1078,0,False
U-dd6b62,S-8140fd,2024-10-22,feature_8,13,5214,0,False
U-3f1270,S-8140fd,2024-12-08,feature_28,11,5253,0,False
U-d04eaf,S-8140fd,2024-10-18,feature_35,12,2883,0,False
U-87766b,S-8140fd,2024-12-17,feature_33,9,505,1,False
U-00e9f9,S-8140fd,2024-11-07,feature_16,14,1472,0,False
U-cdbef9,S-8140fd,2024-10-29,feature_16,11,2001,0,False
U-0e54de,S-8140fd,2024-10-27,feature_35,5,3263,1,False
U-8431ab,S-8140fd,2024-11-19,feature_16,13,3165,1,False
U-d54c9d,S-8140fd,2024-11-08,feature_16,11,1791,0,True
U-2d5f5d,S-8140fd,2024-11-21,feature_36,14,3110,1,False
U-1d2667,S-8140fd,2024-12-19,feature_33,10,4712,1,False
U-855a5b,S-8140fd,2024-10-25,feature_35,9,3243,0,True
U-948717,S-8140fd,2024-11-06,feature_29,17,3672,0,False
U-311772,S-404fca,2024-10-14,feature_33,18,3710,0,False
U-a4953b,S-404fca,2024-10-02,feature_29,9,2697,1,False
U-d4e0d3,S-404fca,2024-09-04,feature_36,7,3678,1,False
U-9723c1,S-404fca,2024-10-28,feature_36,14,706,0,False
U-c6f661,S-404fca,2024-12-14,feature_37,15,2916,0,False
U-d4f8ef,S-404fca,2024-09-28,feature_27,9,5724,2,False
U-d3c546,S-404fca,2024-11-11,feature_15,10,1732,0,False
U-08b08c,S-404fca,2024-07-24,feature_20,7,1434,0,False
U-cc0c66,S-404fca,2024-10-02,feature_8,7,1309,0,False
U-37f788,S-404fca,2024-11-22,feature_16,7,2211,2,False
U-219b46,S-404fca,2024-12-05,feature_31,9,9476,0,False
U-8dbf2e,S-404fca,2024-10-17,feature_8,6,2114,0,False
U-ecb3d0,S-404fca,2024-10-21,feature_16,13,3252,1,False
U-fff0f5,S-404fca,2024-08-13,feature_8,13,1134,0,True
U-30c921,S-404fca,2024-09-07,feature_31,7,1742,0,False
U-f73342,S-404fca,2024-11-07,feature_20,6,1215,0,False
U-b90161,S-404fca,2024-11-23,feature_35,11,2469,0,False
U-d1596f,S-404fca,2024-08-04,feature_11,12,537,0,False
U-51ab6c,S-404fca,2024-12-24,feature_8,11,8568,0,False
U-fc3eaf,S-404fca,2024-12-23,feature_35,10,2935,1,False
U-66b517,S-404fca,2024-08-21,feature_29,11,963,0,False
U-12dd3f,S-404fca,2024-07-29,feature_16,11,1431,2,False
U-24d91e,S-404fca,2024-09-15,feature_35,6,3227,1,False
U-befa25,S-523f81,2024-12-09,feature_37,8,5541,0,False
U-ca650e,S-523f81,2024-10-14,feature_13,13,732,1,True
U-daa21f,S-523f81,2024-12-06,feature_36,15,420,0,False
U-f09988,S-523f81,2024-08-15,feature_6,10,7170,1,False
U-92e855,S-523f81,2024-09-04,feature_39,10,3418,0,True
U-fb7d6a,S-523f81,2024-08-04,feature_26,12,1459,1,False
U-949af2,S-523f81,2024-10-09,feature_10,10,4115,1,False
U-906076,S-523f81,2024-12-13,feature_25,8,869,0,False
U-0d3d2f,S-523f81,2024-11-08,feature_37,9,1178,1,False
U-0c7213,S-523f81,2024-08-06,feature_23,8,1216,0,False
U-9614ae,S-523f81,2024-08-07,feature_16,4,7499,0,False
U-3014b7,S-523f81,2024-11-19,feature_29,10,2672,2,False
U-591c56,S-523f81,2024-08-17,feature_18,12,1028,0,False
U-437530,S-523f81,2024-09-05,feature_36,11,2186,0,False
U-2b1521,S-523f81,2024-11-16,feature_6,13,2071,0,True
U-2fc1d4,S-523f81,2024-09-10,feature_35,7,2504,0,False
U-6a7da5,S-523f81,2024-10-16,feature_25,10,2659,0,False
U-495f22,S-523f81,2024-10-01,feature_35,8,4174,0,False
U-91c876,S-523f81,2024-09-24,feature_31,7,7798,1,False
U-a3906c,S-523f81,2024-09-10,feature_18,9,3760,1,False
U-0314bd,S-523f81,2024-10-03,feature_26,7,673,0,False
U-a135f7,S-523f81,2024-08-31,feature_35,7,12696,1,False
U-385464,S-523f81,2024-12-24,feature_25,10,7725,0,False
U-167f7f,S-523f81,2024-09-20,feature_28,12,2129,0,False
U-6ce669,S-523f81,2024-11-20,feature_31,11,2734,1,False
U-bc4237,S-a9668e,2024-11-17,feature_29,13,6902,0,False
U-f137cf,S-a9668e,2024-12-27,feature_10,13,1191,0,False
U-934de7,S-a9668e,2024-07-24,feature_16,9,857,0,False
U-8592b4,S-a9668e,2024-11-25,feature_13,12,3513,1,False
U-9bfafd,S-a9668e,2024-08-27,feature_10,13,2012,0,False
U-9f47d5,S-a9668e,2024-08-16,feature_29,8,2820,0,False
U-3d48ee,S-a9668e,2024-08-09,feature_38,13,5453,1,False
U-8028bd,S-a9668e,2024-11-10,feature_10,12,5721,2,False
U-7c03bc,S-a9668e,2024-12-20,feature_25,13,8483,0,False
U-23195b,S-a9668e,2024-10-29,feature_6,6,1377,0,False
U-ca430e,S-a9668e,2024-08-20,feature_23,8,4429,0,False
U-21800c,S-a9668e,2024-09-13,feature_29,9,2736,0,False
U-76566d,S-a9668e,2024-08-15,feature_16,10,3998,0,False
U-2ab993,S-a9668e,2024-07-15,feature_16,6,2277,1,False
U-a53d61,S-a9668e,2024-11-18,feature_23,5,3641,1,False
U-4fc2c2,S-a9668e,2024-07-21,feature_29,13,6739,1,False
U-51b695,S-a9668e,2024-10-28,feature_10,14,2284,0,False
U-06fedd,S-a9668e,2024-09-18,feature_26,10,5789,0,False
U-8784dd,S-a9668e,2024-07-16,feature_29,19,3370,1,False
U-85df64,S-a9668e,2024-08-26,feature_30,22,952,0,False
U-eab555,S-a9668e,2024-07-16,feature_36,5,6548,0,False
U-9edcc9,S-a9668e,2024-10-24,feature_29,11,2079,2,False
U-d58075,S-a9668e,2024-10-31,feature_37,11,1382,0,False
U-cb4891,S-a9668e,2024-12-11,feature_18,5,638,0,False
U-95a51c,S-a9668e,2024-08-23,feature_28,19,4823,0,False
U-1d2dfa,S-a9668e,2024-08-03,feature_35,8,7912,0,False
U-504a8e,S-a9668e,2024-09-26,feature_16,13,5319,1,False
U-4f388f,S-a9668e,2024-11-27,feature_30,8,3697,0,False
U-1b24c0,S-a9668e,2024-10-13,feature_35,7,3525,0,False
U-21bcd1,S-a9668e,2024-12-20,feature_39,10,4311,0,False
U-6a33ee,S-a9668e,2024-07-19,feature_26,9,5738,1,False
U-2fb1ed,S-c63132,2024-12-20,feature_32,5,388,0,False
U-9d6c8f,S-c63132,2024-12-06,feature_5,17,2094,0,False
U-705a37,S-c63132,2024-06-27,feature_29,14,1830,1,False
U-c62d16,S-c63132,2024-12-08,feature_10,13,4363,0,False
U-3ad891,S-c63132,2024-07-21,feature_22,10,9252,1,False
U-551217,S-c63132,2024-12-26,feature_22,9,1376,0,False
U-db2b91,S-c63132,2024-11-11,feature_22,13,961,0,False
U-178250,S-c63132,2024-07-17,feature_16,12,1433,0,False
U-c300d2,S-c63132,2024-07-12,feature_22,21,3849,1,False
U-bd97ee,S-c63132,2024-08-15,feature_29,11,6257,0,False
U-29f290,S-c63132,2024-08-05,feature_34,16,1848,0,False
U-d18d4a,S-c63132,2024-06-23,feature_5,14,2942,1,False
U-37be44,S-c63132,2024-12-10,feature_10,12,5920,0,False
U-b6bffc,S-c63132,2024-07-17,feature_24,7,1629,0,False
U-341b87,S-c63132,2024-12-28,feature_24,10,6536,0,False
U-5c72aa,S-c63132,2024-08-12,feature_29,9,7753,0,False
U-8acf67,S-c63132,2024-10-10,feature_39,14,1110,0,False
U-4262b8,S-c63132,2024-11-03,feature_14,7,4406,0,False
U-b9c65b,S-c63132,2024-08-19,feature_36,6,1336,0,False
U-11ff19,S-c63132,2024-09-18,feature_4,17,4019,0,True
U-b61877,S-c63132,2024-11-17,feature_16,14,526,1,False
U-b142cd,S-c63132,2024-07-05,feature_20,10,1396,0,False
U-9997e8,S-c63132,2024-08-31,feature_22,13,6464,0,False
U-a1b44c,S-c63132,2024-11-20,feature_24,15,1137,0,True
U-7226b0,S-c63132,2024-08-25,feature_6,16,2451,0,False
U-ed8336,S-c90e2a,2023-11-24,feature_6,12,919,0,False
U-ada4e1,S-c90e2a,2024-09-08,feature_34,17,1170,0,False
U-c9e335,S-c90e2a,2024-12-28,feature_32,11,4781,0,True
U-2f39d3,S-c90e2a,2024-12-14,feature_27,9,3006,0,False
U-b35661,S-c90e2a,2023-07-19,feature_8,13,1564,3,False
U-bc50ec,S-c90e2a,2024-06-30,feature_24,14,4029,0,False
U-203a82,S-c90e2a,2024-05-08,feature_34,11,3322,0,False
U-b2c489,S-c90e2a,2024-11-21,feature_29,17,2156,0,False
U-8f57a1,S-c90e2a,2024-05-04,feature_32,9,2946,0,False
U-5e1a99,S-c90e2a,2024-02-25,feature_36,8,1445,0,False
U-1d0c66,S-c90e2a,2024-02-20,feature_6,16,554,1,False
U-eea9fa,S-c90e2a,2024-10-08,feature_21,13,4375,0,False
U-866dd8,S-c90e2a,2024-06-27,feature_8,12,825,0,False
U-c445da,S-c90e2a,2023-07-22,feature_22,14,4242,0,False
U-c7e78d,S-c90e2a,2024-11-23,feature_34,10,1865,0,False
U-fd22fd,S-c90e2a,2024-06-30,feature_24,15,2706,0,False
U-e2981e,S-c90e2a,2023-09-06,feature_39,6,5002,0,False
U-e43d33,S-c90e2a,2024-03-03,feature_22,16,1217,1,False
U-aedfbd,S-c90e2a,2023-10-30,feature_39,15,1941,0,False
U-4c797e,S-c90e2a,2024-05-12,feature_11,10,919,0,False
U-7120e7,S-c90e2a,2024-04-22,feature_22,11,3519,0,False
U-af367b,S-c90e2a,2024-12-14,feature_14,12,2907,0,False
U-37fe90,S-c90e2a,2023-07-11,feature_6,14,2972,0,True
U-0d786c,S-c90e2a,2024-02-21,feature_39,11,2915,0,False
U-614b68,S-c90e2a,2023-09-22,feature_39,11,1759,0,False
U-4e2023,S-098e97,2024-11-26,feature_11,9,4448,0,False
U-558fba,S-098e97,2023-12-28,feature_22,11,686,0,False
U-c3021f,S-098e97,2024-03-23,feature_36,6,911,0,True
U-65102a,S-098e97,2024-04-21,feature_8,10,3200,0,True
U-66176e,S-098e97,2024-07-11,feature_4,7,71,0,False
U-277566,S-098e97,2024-09-23,feature_1,11,1124,0,False
U-da113a,S-098e97,2024-08-24,feature_16,15,521,0,False
U-30e05b,S-098e97,2024-06-10,feature_20,6,2961,0,False
U-4c20aa,S-098e97,2024-12-15,feature_10,13,2012,0,False
U-6bf936,S-098e97,2024-04-26,feature_29,12,388,0,False
U-a22940,S-098e97,2024-10-10,feature_36,7,1354,0,False
U-8f8a91,S-098e97,2024-10-26,feature_5,8,1720,2,False
U-07858d,S-098e97,2024-01-26,feature_27,11,8239,0,False
U-111290,S-098e97,2024-01-04,feature_36,9,2974,1,True
U-bed8d7,S-098e97,2024-12-25,feature_39,15,2340,0,False
U-c3e3fd,S-098e97,2024-05-02,feature_22,14,1759,0,False
U-cdc82d,S-098e97,2024-08-27,feature_20,10,6714,1,False
U-bd1fef,S-098e97,2023-12-30,feature_32,11,1661,1,False
U-40c182,S-098e97,2024-10-02,feature_14,13,3403,0,False
U-e9bdca,S-098e97,2024-04-30,feature_16,10,3225,0,False
U-919193,S-098e97,2024-07-25,feature_32,10,3789,0,False
U-a92955,S-098e97,2024-01-06,feature_5,7,1691,0,False
U-1b1835,S-098e97,2024-01-28,feature_32,10,5609,2,False
U-38b7ab,S-098e97,2024-10-25,feature_6,8,4676,0,True
U-b70c8e,S-098e97,2024-07-15,feature_14,14,3227,0,False
U-10b7be,S-098e97,2024-10-07,feature_4,8,1187,0,False
U-13a6e4,S-098e97,2024-02-17,feature_27,19,3847,0,False
U-74e27c,S-098e97,2024-04-20,feature_11,13,4569,0,False
U-fc2aea,S-098e97,2024-11-04,feature_36,13,2373,0,False
U-de517f,S-098e97,2024-07-27,feature_8,16,2315,0,True
U-40de4b,S-098e97,2024-08-27,feature_39,10,5828,0,False
U-0b9ad7,S-098e97,2024-03-06,feature_24,16,1521,2,False
U-d00e3a,S-098e97,2024-07-16,feature_14,12,730,0,False
U-7cf1cb,S-098e97,2024-09-21,feature_6,11,1451,0,False
U-31dcd9,S-098e97,2024-02-22,feature_29,15,1382,0,False
U-5e1e1b,S-8a6b8f,2024-04-04,feature_27,16,3343,0,False
U-f778da,S-8a6b8f,2024-10-09,feature_14,8,2322,0,False
U-97dbd5,S-8a6b8f,2024-09-22,feature_5,8,2859,0,True
U-019081,S-8a6b8f,2024-01-31,feature_20,11,662,1,False
U-e019a4,S-8a6b8f,2024-03-25,feature_8,12,1314,0,False
U-7a1b5d,S-8a6b8f,2023-10-15,feature_36,11,2369,0,False
U-2c0a93,S-8a6b8f,2024-12-05,feature_5,10,619,0,False
U-bf247e,S-8a6b8f,2023-12-09,feature_36,10,7325,0,False
U-f4b114,S-8a6b8f,2023-11-03,feature_27,9,1891,1,False
U-bf1ed5,S-8a6b8f,2024-12-24,feature_6,6,3929,1,False
U-87b5c0,S-8a6b8f,2023-11-06,feature_34,16,745,0,False
U-339a98,S-8a6b8f,2023-10-21,feature_39,6,3385,0,False
U-227f98,S-8a6b8f,2024-12-21,feature_20,8,1653,0,False
U-02bd84,S-8a6b8f,2023-08-26,feature_5,14,690,1,False
U-7655ff,S-8a6b8f,2023-08-03,feature_21,3,4929,0,False
U-3f39c2,S-8a6b8f,2024-03-15,feature_10,14,93,0,False
U-b38bb8,S-8a6b8f,2023-12-22,feature_1,21,2976,0,False
U-ff4e6e,S-8a6b8f,2024-10-22,feature_22,10,744,1,False
U-08e2a8,S-8a6b8f,2024-08-11,feature_20,12,5496,0,False
U-eed918,S-8a6b8f,2024-04-30,feature_34,9,3484,0,False
U-251b82,S-8a6b8f,2023-07-22,feature_8,9,724,2,False
U-0a61a5,S-8a6b8f,2023-12-05,feature_22,5,4144,0,False
U-e9de1f,S-3bdbf6,2024-12-01,feature_22,7,1515,1,False
U-a44da6,S-3bdbf6,2024-11-26,feature_15,7,1449,0,False
U-2caad7,S-3bdbf6,2024-10-30,feature_11,6,4552,2,False
U-65508f,S-3bdbf6,2024-08-10,feature_29,11,2168,0,False
U-b00561,S-3bdbf6,2024-07-18,feature_28,14,2776,0,False
U-a74dfa,S-3bdbf6,2024-06-20,feature_18,10,2548,1,True
U-3a3372,S-3bdbf6,2024-07-19,feature_22,11,1649,0,False
U-21add7,S-3bdbf6,2024-12-22,feature_6,19,1503,0,False
U-b54cd4,S-3bdbf6,2024-08-25,feature_11,18,1418,0,False
U-19d5c7,S-3bdbf6,2024-08-25,feature_24,16,5355,1,False
U-cbd6c3,S-3bdbf6,2024-09-06,feature_13,9,5346,0,False
U-cd3d42,S-3bdbf6,2024-10-14,feature_29,12,1952,0,False
U-a26d79,S-3bdbf6,2024-12-13,feature_22,12,1701,0,False
U-09e570,S-3bdbf6,2024-06-19,feature_5,7,4421,0,False
U-328205,S-3bdbf6,2024-11-21,feature_6,4,2914,0,False
U-bf0f8d,S-3bdbf6,2024-09-01,feature_19,13,2831,1,False
U-c92c37,S-3bdbf6,2024-07-25,feature_24,12,4173,0,False
U-016190,S-3bdbf6,2024-09-22,feature_11,13,390,0,False
U-9b1b22,S-3bdbf6,2024-09-21,feature_15,9,1897,1,False
U-6efb29,S-3bdbf6,2024-06-24,feature_33,8,1102,0,False
U-ceb07a,S-3bdbf6,2024-06-16,feature_24,12,5556,0,False
U-d978c2,S-3bdbf6,2024-10-10,feature_24,10,1200,1,False
U-8304d2,S-3bdbf6,2024-11-03,feature_34,9,2978,1,False
U-f5eac2,S-3bdbf6,2024-10-07,feature_33,9,3696,0,False
U-546a3e,S-3bdbf6,2024-08-11,feature_11,12,788,0,False
U-ce8ea2,S-3bdbf6,2024-09-24,feature_13,20,2093,1,False
U-646e94,S-8252cc,2024-10-26,feature_33,7,5921,1,False
U-abf7df,S-8252cc,2024-08-24,feature_19,8,3880,1,False
U-57e663,S-8252cc,2024-12-10,feature_34,9,3441,0,False
U-b6415f,S-8252cc,2024-09-04,feature_6,7,1256,0,False
U-bdcf6f,S-8252cc,2024-08-01,feature_22,13,1166,1,False
U-30956f,S-8252cc,2024-10-16,feature_13,11,1476,0,False
U-801a60,S-8252cc,2024-11-18,feature_6,7,1174,0,False
U-e8624d,S-8252cc,2024-12-23,feature_11,12,1347,0,False
U-b8809f,S-8252cc,2024-10-31,feature_11,11,392,0,False
U-5d77dd,S-8252cc,2024-08-08,feature_19,16,470,0,False
U-0d8ef9,S-8252cc,2024-11-06,feature_5,5,2807,0,False
U-66ef7a,S-8252cc,2024-08-06,feature_11,8,2395,0,False
U-2f8e7b,S-8252cc,2024-08-23,feature_29,6,1396,0,False
U-36ff86,S-8252cc,2024-09-08,feature_34,9,1307,1,False
U-c64639,S-8252cc,2024-07-31,feature_34,11,2633,2,False
U-f52265,S-8252cc,2024-09-19,feature_22,10,3385,1,False
U-18071b,S-8252cc,2024-11-23,feature_33,6,4332,0,False
U-833c17,S-3c5bfd,2024-08-11,feature_6,11,1305,0,False
U-1f4c20,S-3c5bfd,2024-06-26,feature_28,11,1567,1,False
U-724503,S-3c5bfd,2024-05-20,feature_5,11,1143,0,False
U-10881b,S-3c5bfd,2024-12-03,feature_34,5,3084,1,False
U-c37a9e,S-3c5bfd,2024-11-04,feature_24,11,1321,0,False
U-abdd2b,S-3c5bfd,2024-09-24,feature_2,11,2956,0,False
U-498134,S-3c5bfd,2024-10-29,feature_6,13,1736,1,False
U-472d03,S-3c5bfd,2024-07-26,feature_19,14,2155,1,False
U-abc285,S-3c5bfd,2024-10-25,feature_33,12,1526,0,False
U-8bb439,S-3c5bfd,2024-09-13,feature_2,12,846,0,False
U-e91c30,S-3c5bfd,2024-06-08,feature_11,8,2598,2,False
U-66b449,S-3c5bfd,2024-10-16,feature_15,11,752,0,False
U-56ebdc,S-3c5bfd,2024-12-29,feature_34,15,2343,1,False
U-294ea6,S-3c5bfd,2024-07-15,feature_15,10,1676,2,False
U-7ab637,S-3c5bfd,2024-05-20,feature_6,13,2255,0,False
U-cc6513,S-3c5bfd,2024-11-04,feature_34,10,4701,1,False
U-1c21e6,S-3c5bfd,2024-07-21,feature_19,13,1041,0,False
U-8c7fd8,S-3c5bfd,2024-08-18,feature_2,18,2488,2,False
U-7e2f3a,S-3c5bfd,2024-05-20,feature_18,11,1189,0,False
U-952b90,S-3c5bfd,2024-06-02,feature_5,13,8595,0,False
U-bf78c8,S-3c5bfd,2024-10-26,feature_22,8,3223,1,False
U-ce2455,S-3c5bfd,2024-12-22,feature_34,9,2324,1,False
U-f4d996,S-221d82,2024-12-20,feature_15,14,742,1,False
U-0ae1b7,S-221d82,2024-11-16,feature_6,11,846,1,True
U-e0a306,S-221d82,2024-11-23,feature_3,9,2507,1,False
U-59b269,S-221d82,2024-11-23,feature_6,17,1669,0,False
U-61ad48,S-221d82,2024-12-22,feature_35,10,2453,0,True
U-c52b08,S-221d82,2024-11-25,feature_16,13,2401,0,False
U-31a6f8,S-221d82,2024-12-11,feature_23,7,2787,0,False
U-be5bff,S-221d82,2024-11-19,feature_7,7,2367,1,False
U-d03754,S-221d82,2024-12-21,feature_27,15,6800,1,False
U-3fdd04,S-221d82,2024-11-26,feature_15,8,4421,0,False
U-9a5fbe,S-221d82,2024-12-05,feature_15,19,7721,0,False
U-f0c4ef,S-221d82,2024-11-29,feature_6,12,5159,1,True
U-0d35d1,S-221d82,2024-12-14,feature_4,9,140,1,False
U-36358e,S-221d82,2024-11-26,feature_23,13,3797,0,False
U-fd36fa,S-221d82,2024-11-14,feature_3,14,839,0,True
U-04860e,S-221d82,2024-12-08,feature_7,14,2602,0,False
U-7acdfe,S-221d82,2024-12-29,feature_21,9,1721,0,True
U-98e068,S-221d82,2024-12-23,feature_7,4,5119,1,False
U-512b5a,S-221d82,2024-12-30,feature_27,13,361,0,False
U-231cb4,S-221d82,2024-12-04,feature_16,11,2827,0,False
U-0fdc13,S-221d82,2024-12-10,feature_3,10,1760,0,False
U-9116d0,S-221d82,2024-12-21,feature_29,7,3552,0,False
U-ed74cb,S-221d82,2024-11-29,feature_26,16,1675,1,False
U-ab83a9,S-221d82,2024-11-19,feature_35,12,3596,0,False
U-81a194,S-221d82,2024-11-21,feature_2,18,1435,0,False
U-5104d4,S-221d82,2024-12-29,feature_7,10,1237,0,True
U-4628b2,S-221d82,2024-12-21,feature_4,12,5318,1,False
U-59f21d,S-221d82,2024-11-27,feature_19,6,8706,0,False
U-1d5842,S-989a26,2024-12-16,feature_29,2,3391,1,False
U-f652b8,S-989a26,2024-12-23,feature_31,11,1108,0,False
U-b2df9a,S-989a26,2024-12-28,feature_31,8,4617,0,False
U-0517d1,S-989a26,2024-12-08,feature_23,8,2573,0,False
U-45e04e,S-989a26,2024-12-21,feature_1,9,2522,1,False
U-a9b128,S-989a26,2024-12-04,feature_21,4,2723,0,False
U-906f3e,S-989a26,2024-12-08,feature_31,12,1482,0,False
U-e9493b,S-989a26,2024-12-24,feature_32,10,1348,0,False
U-ff9974,S-989a26,2024-12-27,feature_16,9,8211,1,True
U-347e5e,S-989a26,2024-12-06,feature_21,14,4544,1,False
U-f578f9,S-989a26,2024-12-23,feature_31,7,2087,0,False
U-6991db,S-989a26,2024-12-21,feature_30,4,1125,0,False
U-4ef2b2,S-989a26,2024-11-29,feature_7,10,4681,3,False
U-5b7586,S-989a26,2024-12-16,feature_23,8,1021,0,False
U-4f1f38,S-989a26,2024-12-11,feature_19,13,1136,1,False
U-981ed4,S-989a26,2024-11-24,feature_3,14,4267,0,False
U-b95802,S-989a26,2024-12-13,feature_21,13,4061,1,False
U-273e58,S-989a26,2024-12-30,feature_23,10,6600,0,False
U-82d57e,S-989a26,2024-12-22,feature_4,9,3978,0,False
U-002dc9,S-989a26,2024-11-29,feature_6,11,2172,0,False
U-ed6a1b,S-989a26,2024-11-30,feature_26,12,579,0,False
U-720b15,S-989a26,2024-12-04,feature_19,12,1790,0,False
U-b0ef53,S-989a26,2024-11-22,feature_2,9,436,0,False
U-bf3f4c,S-989a26,2024-11-24,feature_35,8,2042,0,False
U-6d25cd,S-989a26,2024-12-20,feature_32,8,1904,0,False
U-533e38,S-989a26,2024-12-13,feature_2,14,1193,0,False
U-0ac359,S-989a26,2024-12-19,feature_3,15,4660,0,False
U-f86b11,S-989a26,2024-12-19,feature_16,11,3236,3,False
U-1dc900,S-989a26,2024-11-24,feature_29,14,2599,0,False
U-ff1544,S-989a26,2024-12-28,feature_1,7,1220,0,False
U-14b66c,S-989a26,2024-12-29,feature_3,11,7240,0,False
U-86361e,S-be39f9,2024-12-03,feature_26,6,258,2,True
U-3ce87b,S-be39f9,2024-11-27,feature_32,6,2276,0,False
U-c4c65e,S-be39f9,2024-12-21,feature_2,13,593,0,False
U-d76a9a,S-be39f9,2024-11-24,feature_6,11,1122,0,False
U-751e74,S-be39f9,2024-12-01,feature_31,15,4102,0,False
U-27da79,S-be39f9,2024-11-24,feature_31,8,2471,0,False
U-657936,S-be39f9,2024-12-07,feature_7,10,1909,0,False
U-9cfe38,S-be39f9,2024-11-26,feature_4,3,469,1,False
U-c4db82,S-be39f9,2024-12-12,feature_29,7,3148,1,False
U-1807ed,S-be39f9,2024-12-21,feature_21,16,1845,1,False
U-ec2a62,S-be39f9,2024-12-18,feature_35,16,1578,0,False
U-6317c4,S-be39f9,2024-11-26,feature_7,10,5474,1,False
U-630856,S-be39f9,2024-12-09,feature_29,12,4241,0,False
U-6e58d9,S-be39f9,2024-11-30,feature_6,9,4092,0,True
U-5ce688,S-be39f9,2024-12-13,feature_30,11,2144,0,False
U-43e0fb,S-be39f9,2024-12-24,feature_3,13,3751,0,False
U-cff452,S-be39f9,2024-12-23,feature_6,10,2959,0,False
U-b7515a,S-be39f9,2024-12-25,feature_3,15,1285,0,False
U-75820f,S-be39f9,2024-12-01,feature_19,11,1429,2,False
U-22e883,S-be39f9,2024-12-21,feature_30,11,2055,0,False
U-e0a9a5,S-be39f9,2024-11-29,feature_30,12,2112,0,True
U-8537b9,S-390790,2024-03-26,feature_36,10,5697,0,False
U-f3af87,S-390790,2023-11-01,feature_26,11,1237,2,True
U-d1966c,S-390790,2024-11-29,feature_36,10,3016,1,False
U-52b61e,S-390790,2024-04-11,feature_28,13,7276,1,False
U-91cf24,S-390790,2023-12-05,feature_20,8,1219,0,False
U-b9322a,S-390790,2024-09-05,feature_9,8,1867,0,False
U-e2c2bc,S-390790,2024-11-07,feature_28,9,3311,2,False
U-9c2446,S-390790,2024-09-19,feature_8,12,207,1,False
U-65ad31,S-390790,2024-10-23,feature_26,8,2846,0,False
U-6622c0,S-390790,2024-10-22,feature_38,9,1914,0,False
U-3c1b82,S-390790,2024-12-26,feature_23,11,382,1,False
U-545d01,S-390790,2024-03-16,feature_8,10,1216,0,False
U-2ecb9a,S-390790,2024-03-09,feature_20,13,1232,2,False
U-0dd8b5,S-390790,2023-11-22,feature_35,10,2147,2,False
U-3cc1c1,S-390790,2024-10-27,feature_38,12,4194,1,False
U-546d8c,S-390790,2024-11-29,feature_30,7,1732,2,True
U-3faee8,S-390790,2024-02-08,feature_9,12,2620,2,False
U-8f84ac,S-390790,2024-07-08,feature_36,9,5501,0,False
U-4624d5,S-390790,2024-01-22,feature_1,8,8994,1,False
U-5fae5b,S-390790,2024-10-29,feature_1,7,3724,1,False
U-c12ef4,S-390790,2023-10-06,feature_36,12,1465,0,False
U-ddd406,S-390790,2024-08-14,feature_28,13,5782,1,False
U-f95699,S-390790,2024-06-06,feature_30,8,3157,0,False
U-7f1cfa,S-390790,2024-02-10,feature_18,8,299,2,False
U-785a33,S-390790,2024-11-25,feature_8,9,3569,1,False
U-78dd2f,S-3fa731,2024-09-07,feature_9,8,2193,0,False
U-e242cc,S-3fa731,2024-08-28,feature_9,6,1832,1,False
U-826f5a,S-3fa731,2024-08-06,feature_9,8,113,0,True
U-9a1a95,S-3fa731,2024-09-07,feature_28,11,3086,1,False
U-c595ee,S-3fa731,2024-09-05,feature_36,5,885,0,False
U-b1c135,S-3fa731,2024-08-15,feature_36,13,1938,0,False
U-b6f454,S-3fa731,2024-09-04,feature_36,20,1492,1,False
U-abb540,S-3fa731,2024-09-11,feature_20,11,4511,0,False
U-b3b423,S-3fa731,2024-08-31,feature_20,11,2880,0,False
U-e807ed,S-3fa731,2024-09-04,feature_23,13,833,0,True
U-e58722,S-3fa731,2024-08-05,feature_1,10,3051,0,False
U-0a36c8,S-3fa731,2024-08-27,feature_10,11,2856,1,False
U-ad4a3e,S-3fa731,2024-09-05,feature_20,11,7112,0,False
U-7a2f7e,S-3fa731,2024-08-23,feature_14,8,5867,2,False
U-28122a,S-3fa731,2024-08-20,feature_28,14,3994,1,False
U-a8f72b,S-3fa731,2024-08-27,feature_20,14,1876,0,False
U-85913f,S-3fa731,2024-09-01,feature_1,10,2826,1,False
U-31fcda,S-3fa731,2024-09-07,feature_28,10,2213,1,False
U-eb1e27,S-3fa731,2024-09-07,feature_28,16,3413,0,False
U-d630df,S-3fa731,2024-09-02,feature_36,8,2592,0,True
U-a767b7,S-3fa731,2024-09-15,feature_18,6,3138,0,False
U-183b41,S-3fa731,2024-08-26,feature_28,8,4451,2,False
U-1a0e32,S-3fa731,2024-08-22,feature_26,10,3952,1,False
U-985aae,S-3fa731,2024-08-17,feature_9,9,3612,0,False
U-040fc7,S-3fa731,2024-08-08,feature_35,9,3025,1,False
U-ebe59a,S-3fa731,2024-08-12,feature_36,16,6927,0,False
U-e0e463,S-682c60,2024-03-20,feature_30,11,718,0,True
U-2d23f2,S-682c60,2024-06-08,feature_14,14,1294,1,False
U-b41ff3,S-682c60,2024-12-20,feature_35,11,688,1,False
