ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-8e61e0,A-600734,2024-08-29 19:16:00,2024-08-30 14:25:08,19.2,medium,62,,False
T-0c4e6a,A-600734,2023-12-28 07:04:00,2023-12-29 18:32:04,35.5,urgent,60,,False
T-782ba9,A-600734,2024-09-27 13:06:00,2024-09-28 03:09:01,14.1,low,28,5.0,False
T-4d86a4,A-856b1e,2023-11-29 18:14:00,2023-12-02 03:47:40,57.6,urgent,85,3.0,True
T-363c92,A-856b1e,2024-08-24 12:17:00,2024-08-26 15:25:25,51.1,urgent,41,4.0,False
T-c162e6,A-856b1e,2024-08-10 12:49:00,2024-08-11 17:04:51,28.3,urgent,83,3.0,True
T-dcfbdb,A-856b1e,2024-05-14 10:01:00,2024-05-17 09:10:26,71.2,urgent,102,3.0,False
T-a03c5f,A-856b1e,2023-11-28 20:15:00,2023-11-29 16:18:48,20.1,low,139,5.0,False
T-349e6e,A-856b1e,2024-08-29 15:16:00,2024-08-30 19:12:06,27.9,urgent,145,3.0,False
T-fb5871,A-856b1e,2023-11-04 18:06:00,2023-11-06 00:37:11,30.5,low,92,3.0,False
T-0821c6,A-856b1e,2023-12-11 18:56:00,2023-12-14 00:00:59,53.1,low,154,,False
T-caed6b,A-50f3f7,2024-08-31 11:48:00,2024-09-01 03:31:34,15.7,low,33,3.0,False
T-f85150,A-50f3f7,2024-12-04 17:59:00,2024-12-05 09:21:38,15.4,medium,60,4.0,False
T-2fc093,A-50f3f7,2024-01-15 13:57:00,2024-01-16 04:44:00,14.8,medium,56,4.0,False
T-ad2ad0,A-50f3f7,2024-01-12 15:19:00,2024-01-14 15:09:23,47.8,urgent,110,4.0,False
T-73647b,A-50f3f7,2024-04-14 20:48:00,2024-04-16 01:54:41,29.1,medium,111,5.0,False
T-c1e566,A-50f3f7,2024-02-07 20:54:00,2024-02-08 16:31:31,19.6,high,81,4.0,False
T-1a5258,A-50f3f7,2024-11-28 13:13:00,2024-11-29 09:08:58,19.9,urgent,77,,False
T-c9b52e,A-35083d,2024-05-10 10:22:00,2024-05-11 07:17:20,20.9,urgent,50,,False
T-94ecd8,A-35083d,2023-10-25 20:06:00,2023-10-26 13:36:41,17.5,urgent,28,,False
T-dcaedb,A-35083d,2024-01-02 14:02:00,2024-01-02 18:01:23,4.0,low,160,4.0,False
T-d7fc72,A-bb1eaa,2024-07-13 08:06:00,2024-07-14 08:55:33,24.8,low,53,5.0,False
T-2d2b72,A-bb1eaa,2024-06-11 20:45:00,2024-06-12 01:05:53,4.3,medium,62,,False
T-2f0189,A-bb1eaa,2024-11-05 10:56:00,2024-11-05 16:26:39,5.5,medium,132,,False
T-be6386,A-bb1eaa,2024-08-21 20:43:00,2024-08-23 02:49:32,30.1,high,31,4.0,False
T-892e7a,A-d4ac0e,2024-08-10 14:39:00,2024-08-12 17:18:27,50.7,urgent,135,,False
T-e6a3d4,A-d4ac0e,2024-05-21 10:36:00,2024-05-22 11:32:18,24.9,urgent,103,,False
T-4fa988,A-a865bd,2024-02-12 16:02:00,2024-02-14 02:56:17,34.9,urgent,139,4.0,False
T-c8d853,A-c37cab,2024-12-18 19:22:00,2024-12-19 01:58:23,6.6,medium,46,5.0,False
T-442abe,A-c37cab,2024-08-12 18:12:00,2024-08-13 18:20:56,24.1,low,107,5.0,False
T-c54da4,A-6965e1,2024-12-16 19:55:00,2024-12-17 19:23:05,23.5,low,97,,False
T-3627c0,A-6965e1,2024-12-21 19:54:00,2024-12-22 05:59:19,10.1,high,111,,False
T-58f707,A-6965e1,2024-11-28 12:43:00,2024-11-28 22:25:41,9.7,high,176,4.0,False
T-a15ff2,A-6965e1,2024-12-15 20:19:00,2024-12-16 14:01:11,17.7,urgent,50,4.0,False
T-c4d5ce,A-671f31,2024-11-25 09:15:00,2024-11-26 18:39:47,33.4,medium,46,4.0,False
T-e6ea3f,A-671f31,2024-11-26 10:43:00,2024-11-26 21:15:29,10.5,high,47,3.0,False
T-dc4d15,A-671f31,2024-12-07 13:40:00,2024-12-08 03:49:50,14.2,high,44,5.0,False
T-29ce08,A-671f31,2024-12-28 10:49:00,2024-12-31 05:36:45,66.8,high,124,3.0,False
T-c1efed,A-671f31,2024-12-10 17:14:00,2024-12-10 22:36:00,5.4,high,14,,False
T-86af9f,A-671f31,2024-11-29 12:30:00,2024-11-30 20:43:42,32.2,medium,129,4.0,False
T-63c76e,A-671f31,2024-12-12 20:02:00,2024-12-13 15:34:26,19.5,low,61,4.0,False
T-e3cf66,A-4ef964,2024-11-18 10:27:00,2024-11-21 07:17:08,68.8,medium,180,,False
T-dd8b59,A-4ef964,2024-07-20 18:31:00,2024-07-21 12:36:21,18.1,low,42,,False
T-703649,A-ba6516,2023-11-07 13:51:00,2023-11-07 21:53:00,8.0,medium,63,3.0,False
T-9ce62d,A-ba6516,2023-11-10 19:44:00,2023-11-13 07:14:52,59.5,medium,180,4.0,False
T-67b151,A-ba6516,2023-11-04 07:07:00,2023-11-06 05:55:30,46.8,high,152,4.0,False
T-16037a,A-af0cd2,2023-01-08 18:40:00,2023-01-11 12:51:09,66.2,medium,135,1.0,False
T-fe0b83,A-af0cd2,2023-01-24 19:55:00,2023-01-26 07:28:06,35.6,high,177,,False
T-35d166,A-af0cd2,2023-02-05 08:20:00,2023-02-06 08:41:41,24.4,medium,40,,False
T-209d3a,A-af0cd2,2023-01-21 14:17:00,2023-01-23 21:31:33,55.2,high,147,1.0,False
T-acec8e,A-af0cd2,2023-02-18 14:08:00,2023-02-21 06:58:42,64.8,medium,81,1.0,True
T-266001,A-af0cd2,2023-01-12 16:55:00,2023-01-13 16:11:17,23.3,urgent,180,2.0,True
T-4bf41a,A-43a9e3,2023-09-18 08:58:00,2023-09-19 01:26:40,16.5,high,88,4.0,False
T-f159f8,A-43a9e3,2023-12-20 09:30:00,2023-12-21 12:10:45,26.7,low,117,2.0,False
T-603438,A-43a9e3,2024-08-14 11:29:00,2024-08-17 11:29:00,72.0,medium,71,3.0,False
T-3b1d24,A-43a9e3,2024-12-28 13:23:00,2024-12-29 15:02:38,25.7,medium,89,4.0,False
T-66f7c7,A-43a9e3,2024-08-15 08:29:00,2024-08-16 20:15:38,35.8,urgent,74,,False
T-ec346b,A-43a9e3,2024-11-12 07:13:00,2024-11-14 11:40:23,52.5,medium,34,3.0,False
T-e4e8f6,A-e5d6ab,2024-04-11 10:46:00,2024-04-12 05:22:14,18.6,high,138,,True
T-e56061,A-e5d6ab,2023-07-01 13:01:00,2023-07-01 21:12:28,8.2,low,67,,False
T-e44194,A-e5d6ab,2023-06-27 17:25:00,2023-06-29 16:39:35,47.2,low,116,,False
T-024c6b,A-3793ee,2023-04-07 18:09:00,2023-04-10 09:08:15,63.0,urgent,67,4.0,False
T-a454fb,A-3793ee,2023-06-18 14:25:00,2023-06-19 09:18:07,18.9,urgent,154,3.0,False
T-0e189c,A-3793ee,2024-05-10 13:09:00,2024-05-12 02:21:09,37.2,high,104,,False
T-428cd9,A-3793ee,2023-09-21 15:55:00,2023-09-23 11:19:01,43.4,urgent,82,,False
T-411dcb,A-3793ee,2024-04-25 15:57:00,2024-04-26 12:56:33,21.0,low,45,3.0,False
T-02bb26,A-d792a6,2023-05-12 19:03:00,2023-05-13 21:43:52,26.7,medium,70,,False
T-2a5354,A-d792a6,2024-12-06 09:36:00,2024-12-08 12:15:53,50.7,urgent,108,5.0,False
T-eae719,A-d792a6,2023-06-28 19:02:00,2023-06-30 08:43:50,37.7,low,47,4.0,False
T-eb016d,A-88c6ca,2024-12-04 09:45:00,2024-12-06 00:26:56,38.7,urgent,55,4.0,False
T-79c9ac,A-88c6ca,2024-11-01 20:09:00,2024-11-03 07:18:37,35.2,medium,80,,True
T-296c00,A-88c6ca,2024-11-07 13:52:00,2024-11-08 00:20:41,10.5,low,96,,False
T-7466e4,A-88c6ca,2024-11-15 09:27:00,2024-11-16 21:19:12,35.9,urgent,39,5.0,False
T-0b3109,A-cc102e,2024-09-30 12:22:00,2024-10-01 10:04:32,21.7,medium,14,5.0,False
T-c98363,A-cc102e,2024-05-07 15:01:00,2024-05-08 13:22:19,22.4,urgent,102,,False
T-cab431,A-cc102e,2024-12-01 08:43:00,2024-12-02 11:33:25,26.8,medium,31,5.0,False
T-e6179d,A-ff79f2,2024-11-01 18:19:00,2024-11-02 16:40:58,22.4,medium,41,,False
T-4f5e80,A-ff79f2,2024-09-15 12:32:00,2024-09-15 21:13:47,8.7,high,33,3.0,False
T-a75e51,A-ff79f2,2024-10-12 18:24:00,2024-10-15 18:24:00,72.0,low,121,3.0,False
T-100cdd,A-ff79f2,2024-11-04 08:48:00,2024-11-06 07:56:19,47.1,high,127,,False
T-962b50,A-ff79f2,2024-11-21 13:09:00,2024-11-23 08:16:26,43.1,low,59,2.0,True
T-c019eb,A-ff79f2,2024-05-23 12:09:00,2024-05-25 15:28:37,51.3,low,27,,False
T-f9d85d,A-ff79f2,2024-07-01 12:51:00,2024-07-02 08:17:54,19.4,high,119,4.0,False
T-3e00d4,A-1f0636,2024-12-02 10:51:00,2024-12-02 20:59:22,10.1,medium,64,3.0,False
T-cc236b,A-1f0636,2024-09-16 10:46:00,2024-09-17 15:23:40,28.6,urgent,30,3.0,True
T-456ad5,A-1f0636,2024-06-03 19:08:00,2024-06-06 18:34:20,71.4,medium,39,,False
T-24c3d1,A-5b1bcd,2023-11-25 19:27:00,2023-11-26 11:10:17,15.7,urgent,19,,False
T-fcb440,A-5b1bcd,2024-09-12 09:41:00,2024-09-12 17:48:06,8.1,medium,22,,False
T-b4402c,A-5b1bcd,2024-03-05 16:44:00,2024-03-06 09:41:18,17.0,high,88,3.0,False
T-55c204,A-5b1bcd,2024-10-20 11:10:00,2024-10-21 06:28:49,19.3,high,118,,False
T-b354ef,A-5b1bcd,2023-12-11 13:44:00,2023-12-11 20:12:08,6.5,low,159,5.0,False
T-4efe00,A-029f69,2024-06-26 14:52:00,2024-06-27 23:55:20,33.1,medium,18,,False
T-539b35,A-029f69,2024-09-20 07:18:00,2024-09-22 07:33:52,48.3,medium,162,,False
T-0583bb,A-029f69,2024-06-20 10:04:00,2024-06-21 10:18:57,24.2,high,87,,False
T-34a99f,A-029f69,2024-10-06 16:59:00,2024-10-09 05:04:51,60.1,urgent,37,2.0,False
T-5a18ad,A-029f69,2024-08-14 12:26:00,2024-08-15 07:42:16,19.3,urgent,59,,False
T-a9b5e2,A-029f69,2024-09-21 10:27:00,2024-09-24 08:45:33,70.3,urgent,79,4.0,False
T-3ea2de,A-0a282f,2024-10-30 14:46:00,2024-11-02 03:53:25,61.1,medium,84,,False
T-f92596,A-0a282f,2024-09-23 19:46:00,2024-09-25 06:18:24,34.5,medium,180,3.0,False
T-09b868,A-e19ff6,2023-10-19 16:41:00,2023-10-21 06:38:26,38.0,urgent,123,,False
T-8701cf,A-e19ff6,2023-09-12 09:18:00,2023-09-13 09:21:11,24.1,medium,63,2.0,True
T-b9271a,A-e19ff6,2023-12-08 11:27:00,2023-12-10 03:42:23,40.3,medium,166,2.0,False
T-14f97d,A-e19ff6,2023-12-20 13:54:00,2023-12-21 16:40:55,26.8,urgent,163,2.0,False
T-e42e36,A-e19ff6,2023-10-05 19:22:00,2023-10-08 06:29:12,59.1,urgent,140,1.0,False
T-ee99cb,A-e19ff6,2023-09-19 14:03:00,2023-09-21 20:11:04,54.1,urgent,111,,True
T-051b8e,A-e19ff6,2023-10-02 08:36:00,2023-10-03 02:58:22,18.4,medium,99,2.0,True
T-a89f05,A-e19ff6,2023-12-21 14:35:00,2023-12-22 07:48:17,17.2,high,180,2.0,False
T-7861b6,A-e19ff6,2023-11-07 12:43:00,2023-11-10 05:23:06,64.7,low,120,,True
T-fc09d8,A-e19ff6,2023-11-17 07:05:00,2023-11-18 07:02:49,24.0,high,86,,True
T-6932a3,A-e19ff6,2023-10-26 17:03:00,2023-10-27 04:18:36,11.3,low,77,2.0,True
T-e88d51,A-e19ff6,2023-11-11 19:26:00,2023-11-12 12:02:45,16.6,urgent,53,2.0,False
T-b2046e,A-e19ff6,2023-11-15 17:33:00,2023-11-17 01:41:10,32.1,urgent,161,,False
T-f31bca,A-e19ff6,2023-11-14 09:52:00,2023-11-14 23:04:22,13.2,high,102,1.0,False
T-6d42b6,A-659280,2024-11-24 13:34:00,2024-11-25 03:08:24,13.6,low,24,5.0,False
T-84b9a8,A-9f9299,2024-04-03 20:22:00,2024-04-06 20:22:00,72.0,medium,49,4.0,False
T-bb79ba,A-9f9299,2023-12-18 11:20:00,2023-12-20 06:25:20,43.1,urgent,148,,False
T-4c1088,A-9f9299,2023-10-28 13:28:00,2023-10-29 18:06:47,28.6,low,19,4.0,False
T-6ac35d,A-9f9299,2024-08-16 13:02:00,2024-08-17 03:44:24,14.7,high,21,,False
T-18a932,A-a6d261,2024-02-25 10:30:00,2024-02-27 19:07:04,56.6,high,32,3.0,False
T-cfbc53,A-a6d261,2024-04-07 18:02:00,2024-04-08 02:29:47,8.5,high,42,3.0,False
T-32d558,A-a6d261,2024-01-30 14:51:00,2024-01-31 16:12:39,25.4,low,144,3.0,False
T-4b0fa1,A-a6d261,2024-10-25 18:02:00,2024-10-27 02:38:12,32.6,medium,66,4.0,False
T-9cd01c,A-a6d261,2024-02-01 12:38:00,2024-02-03 03:17:44,38.7,urgent,63,3.0,False
T-9b65c9,A-a6d261,2024-12-20 12:51:00,2024-12-21 19:56:36,31.1,low,131,3.0,False
T-8cc942,A-c1dfe1,2024-03-03 19:02:00,2024-03-04 16:04:33,21.0,low,20,3.0,True
T-9f1cbb,A-c1dfe1,2023-09-01 19:36:00,2023-09-02 16:54:37,21.3,high,36,4.0,False
T-980210,A-c1dfe1,2023-08-24 10:37:00,2023-08-25 05:27:03,18.8,low,26,,False
T-667a65,A-684255,2024-06-07 17:52:00,2024-06-09 01:04:51,31.2,urgent,18,3.0,False
T-6037d3,A-684255,2024-06-26 07:28:00,2024-06-27 13:28:50,30.0,urgent,63,2.0,False
T-85c4ee,A-684255,2024-12-30 15:30:00,2024-12-31 18:42:22,27.2,low,37,4.0,False
T-48e147,A-684255,2024-10-20 14:53:00,2024-10-21 12:09:55,21.3,medium,61,5.0,False
T-20f345,A-684255,2024-08-28 10:27:00,2024-08-30 09:09:11,46.7,urgent,26,4.0,True
T-b6c20b,A-684255,2024-09-23 08:16:00,2024-09-24 10:14:59,26.0,medium,165,,False
T-94637a,A-684255,2024-11-27 09:18:00,2024-11-28 15:42:24,30.4,urgent,86,,True
T-9e6b01,A-684255,2024-10-11 19:23:00,2024-10-13 18:31:00,47.1,low,5,3.0,False
T-f3000b,A-9779ad,2024-10-12 14:59:00,2024-10-14 10:35:33,43.6,medium,121,4.0,False
T-53e2e4,A-9779ad,2024-04-26 14:57:00,2024-04-28 03:31:42,36.6,urgent,57,,False
T-1f08c9,A-f92792,2024-10-17 14:54:00,2024-10-18 20:41:55,29.8,urgent,77,3.0,False
T-c0e542,A-f92792,2024-12-27 20:45:00,2024-12-30 06:53:30,58.1,urgent,43,,False
T-a0c37c,A-f92792,2024-08-06 17:24:00,2024-08-08 11:52:30,42.5,high,84,,False
T-72b9ca,A-91e948,2023-10-19 12:23:00,2023-10-21 04:26:58,40.1,urgent,64,5.0,False
T-a626e0,A-91e948,2024-02-03 15:34:00,2024-02-05 00:26:25,32.9,urgent,36,4.0,False
T-72a929,A-91e948,2024-03-28 18:21:00,2024-03-29 17:05:30,22.7,high,18,,False
T-5b3733,A-91e948,2024-11-29 16:31:00,2024-11-30 08:24:06,15.9,low,43,,False
T-8bed21,A-91e948,2024-11-07 14:58:00,2024-11-10 14:58:00,72.0,medium,126,5.0,False
T-169119,A-0be015,2024-10-31 15:23:00,2024-11-02 11:21:00,44.0,medium,56,5.0,False
T-1e890b,A-0be015,2024-12-22 11:47:00,2024-12-25 11:47:00,72.0,high,92,4.0,False
T-326e60,A-0be015,2024-11-06 15:28:00,2024-11-09 15:28:00,72.0,medium,160,,False
T-bc42f7,A-0be015,2024-10-23 09:48:00,2024-10-24 16:44:35,30.9,urgent,179,,False
T-b4aef1,A-4814a3,2024-12-29 09:38:00,2024-12-30 21:50:26,36.2,medium,32,,False
T-fda7e1,A-d4e0d4,2024-11-12 14:04:00,2024-11-14 05:54:33,39.8,urgent,88,,False
T-9d6920,A-d4e0d4,2024-11-17 14:01:00,2024-11-18 00:36:09,10.6,medium,85,3.0,False
T-788956,A-d4e0d4,2024-11-21 15:14:00,2024-11-22 14:03:57,22.8,medium,39,3.0,False
T-bf759e,A-d4e0d4,2024-11-01 19:43:00,2024-11-02 09:47:03,14.1,medium,30,,False
T-da33fc,A-354f12,2024-09-13 14:18:00,2024-09-13 23:00:15,8.7,urgent,15,4.0,False
T-455568,A-354f12,2024-09-25 09:16:00,2024-09-25 16:24:31,7.1,low,36,,False
T-6ef792,A-354f12,2024-08-07 20:32:00,2024-08-08 07:01:45,10.5,medium,49,,False
T-d227d6,A-1f0ac7,2024-12-14 14:38:00,2024-12-15 12:41:19,22.1,urgent,62,,False
T-af9d8e,A-c16101,2024-11-22 12:22:00,2024-11-22 15:03:14,2.7,medium,5,,False
T-b4342d,A-c16101,2024-09-16 12:02:00,2024-09-16 20:10:55,8.1,urgent,57,5.0,False
T-8e35bc,A-cc1d8d,2024-12-17 07:29:00,2024-12-18 11:45:37,28.3,high,135,,False
T-4ab118,A-cc1d8d,2024-12-19 09:18:00,2024-12-22 09:18:00,72.0,high,37,,False
T-a186d2,A-cc1d8d,2024-12-28 17:59:00,2024-12-29 23:19:12,29.3,medium,81,2.0,False
T-748358,A-712426,2024-12-12 17:46:00,2024-12-13 13:46:56,20.0,urgent,22,5.0,False
T-54d65a,A-712426,2024-12-07 09:54:00,2024-12-07 23:29:19,13.6,urgent,51,5.0,False
T-f3b75a,A-9077b0,2024-10-16 19:28:00,2024-10-17 19:01:24,23.6,low,153,,False
T-78156d,A-9077b0,2024-12-16 17:52:00,2024-12-17 16:30:20,22.6,urgent,115,,False
T-5ffff7,A-9077b0,2024-10-09 12:22:00,2024-10-10 06:12:53,17.8,urgent,67,3.0,False
T-d736bf,A-78f02b,2024-12-24 07:31:00,2024-12-26 08:57:56,49.4,low,153,,False
T-592253,A-78f02b,2024-11-17 09:32:00,2024-11-20 09:32:00,72.0,medium,57,2.0,False
T-04a6db,A-78f02b,2024-11-26 10:05:00,2024-11-26 23:16:26,13.2,high,63,,False
T-2cec74,A-78f02b,2024-11-23 15:18:00,2024-11-25 03:48:32,36.5,medium,38,3.0,False
T-f72c56,A-78f02b,2024-12-12 07:15:00,2024-12-14 03:21:46,44.1,high,58,2.0,False
T-0e6899,A-78f02b,2024-12-04 19:51:00,2024-12-05 10:59:00,15.1,urgent,63,3.0,False
T-7c5399,A-78f02b,2024-12-21 13:41:00,2024-12-22 15:29:40,25.8,medium,60,3.0,False
T-9e0558,A-78f02b,2024-11-26 08:12:00,2024-11-26 17:44:24,9.5,medium,65,,False
T-3656d4,A-5b4ebb,2024-07-23 11:19:00,2024-07-24 06:03:32,18.7,low,180,,False
T-f62f12,A-5b4ebb,2024-07-24 20:28:00,2024-07-25 05:20:13,8.9,medium,96,,False
T-bb39b5,A-5b4ebb,2024-07-15 09:45:00,2024-07-17 01:53:08,40.1,medium,100,2.0,False
T-a89725,A-5b4ebb,2024-07-22 17:41:00,2024-07-24 04:54:13,35.2,high,24,,False
T-7dc0fe,A-180abf,2024-06-11 14:35:00,2024-06-12 08:41:36,18.1,high,117,4.0,False
T-8457b7,A-b2225d,2024-05-15 16:59:00,2024-05-16 18:22:26,25.4,low,52,,False
T-494ee0,A-b2225d,2024-05-18 11:30:00,2024-05-19 17:05:40,29.6,low,65,5.0,False
T-88ad69,A-b2225d,2024-07-08 18:19:00,2024-07-09 05:42:05,11.4,urgent,28,,False
T-74b5a3,A-b2225d,2024-12-26 09:32:00,2024-12-27 11:57:23,26.4,urgent,161,4.0,False
T-8a8e20,A-b2225d,2024-04-20 18:29:00,2024-04-22 13:36:31,43.1,low,64,2.0,False
T-e678cb,A-b2225d,2024-05-23 07:36:00,2024-05-25 17:33:12,58.0,high,80,3.0,False
T-7f751a,A-b2225d,2024-09-21 09:44:00,2024-09-22 03:48:48,18.1,low,44,4.0,False
T-544589,A-328bd0,2023-10-10 16:05:00,2023-10-11 19:13:02,27.1,low,101,3.0,False
T-d659a5,A-328bd0,2024-09-14 11:28:00,2024-09-17 08:00:18,68.5,medium,160,,False
T-d62f1b,A-328bd0,2024-07-16 12:43:00,2024-07-16 22:57:44,10.2,medium,56,4.0,False
T-6444fe,A-328bd0,2024-09-16 19:36:00,2024-09-18 20:09:45,48.6,high,110,,False
T-b0e2fe,A-328bd0,2024-03-02 12:47:00,2024-03-03 04:42:27,15.9,medium,85,,False
T-51fb07,A-328bd0,2023-08-19 12:02:00,2023-08-20 21:32:19,33.5,urgent,88,3.0,False
T-9d9cfe,A-328bd0,2023-08-20 16:53:00,2023-08-21 15:06:23,22.2,high,42,4.0,False
T-1d146a,A-4c6f11,2024-02-08 13:59:00,2024-02-10 12:46:05,46.8,low,99,3.0,False
T-521d68,A-4c6f11,2024-06-09 07:08:00,2024-06-12 07:08:00,72.0,high,125,,False
T-a673b8,A-4c6f11,2024-12-03 07:51:00,2024-12-05 09:51:51,50.0,low,52,,True
T-79d201,A-4c6f11,2024-07-07 19:46:00,2024-07-09 16:39:58,44.9,urgent,31,1.0,False
T-8a4229,A-4c6f11,2024-05-30 13:31:00,2024-05-31 17:14:22,27.7,urgent,127,2.0,False
T-f2212a,A-ac85cd,2024-11-09 16:41:00,2024-11-11 15:07:09,46.4,medium,48,,False
T-41d9c3,A-ac85cd,2024-10-30 20:04:00,2024-11-01 09:11:04,37.1,urgent,20,,False
T-3bb9ce,A-fb186e,2024-11-01 17:12:00,2024-11-02 10:18:20,17.1,urgent,149,3.0,False
T-c02258,A-fb186e,2024-11-08 10:24:00,2024-11-10 22:37:39,60.2,urgent,128,3.0,False
T-ca855c,A-fb186e,2024-11-05 18:13:00,2024-11-07 12:40:14,42.5,low,180,,False
T-46f9ea,A-fb186e,2024-11-07 17:21:00,2024-11-09 09:43:49,40.4,high,180,2.0,False
T-0d82c9,A-fb186e,2024-10-27 17:41:00,2024-10-28 21:40:21,28.0,medium,96,1.0,False
T-2661bc,A-b9f5b1,2024-06-02 14:10:00,2024-06-04 07:22:34,41.2,medium,52,,False
T-32e27b,A-b9f5b1,2024-06-05 19:05:00,2024-06-08 06:07:21,59.0,low,138,4.0,False
T-9a2454,A-bf7919,2024-12-03 15:31:00,2024-12-04 04:04:43,12.6,low,53,3.0,False
T-4d570f,A-bf7919,2024-12-28 13:42:00,2024-12-29 21:01:51,31.3,low,86,4.0,False
T-4cbbc5,A-716841,2024-08-12 18:26:00,2024-08-15 04:47:25,58.4,high,82,4.0,False
T-03c713,A-716841,2024-07-25 12:57:00,2024-07-26 13:52:37,24.9,medium,32,3.0,False
T-45915b,A-716841,2024-10-25 13:07:00,2024-10-26 13:07:20,24.0,urgent,170,5.0,True
T-bd164a,A-716841,2024-08-17 09:34:00,2024-08-18 01:29:40,15.9,urgent,35,2.0,False
T-3fb3dd,A-716841,2024-10-21 08:19:00,2024-10-22 06:51:46,22.5,low,45,2.0,False
T-66d78c,A-716841,2024-10-20 16:11:00,2024-10-21 21:27:15,29.3,high,77,4.0,False
T-b32285,A-716841,2024-09-13 20:23:00,2024-09-15 02:34:10,30.2,urgent,6,,False
T-427d01,A-9f2731,2024-10-07 10:01:00,2024-10-09 22:30:43,60.5,low,75,,False
T-2d5faf,A-9f2731,2024-10-20 15:47:00,2024-10-22 04:18:27,36.5,low,86,3.0,False
T-a5969a,A-118f1c,2024-10-31 18:58:00,2024-11-01 15:53:33,20.9,high,93,3.0,True
T-cda01f,A-118f1c,2024-11-07 11:02:00,2024-11-08 15:19:42,28.3,low,139,,True
T-fa4a58,A-118f1c,2024-11-09 19:35:00,2024-11-11 19:45:46,48.2,low,91,4.0,False
T-0eed75,A-118f1c,2024-11-10 10:39:00,2024-11-11 11:51:58,25.2,high,58,,False
T-e65a19,A-ed510f,2023-07-14 19:49:00,2023-07-15 17:40:21,21.9,urgent,32,,False
T-9fc6af,A-ed510f,2023-07-03 12:16:00,2023-07-05 09:22:06,45.1,low,48,,False
T-5b9fd8,A-ed510f,2023-03-24 20:21:00,2023-03-25 13:35:06,17.2,high,83,4.0,False
T-d5b02c,A-c7ffc2,2023-01-27 16:05:00,2023-01-29 21:28:43,53.4,high,50,,False
T-efd6df,A-c7ffc2,2023-06-23 19:56:00,2023-06-26 19:56:00,72.0,urgent,71,,False
T-03d68f,A-c7ffc2,2023-03-22 11:43:00,2023-03-23 23:40:08,36.0,medium,141,3.0,False
T-0e5621,A-c7ffc2,2023-08-20 14:49:00,2023-08-21 13:17:33,22.5,medium,64,3.0,False
T-8b888d,A-c7ffc2,2023-10-23 14:28:00,2023-10-24 09:32:34,19.1,medium,44,3.0,False
T-45b9d9,A-c7ffc2,2023-03-01 12:22:00,2023-03-04 12:22:00,72.0,medium,40,,False
T-93018f,A-c7ffc2,2024-04-16 10:24:00,2024-04-18 10:40:37,48.3,medium,61,,False
T-6ae4e3,A-cb5333,2024-06-24 20:11:00,2024-06-25 19:05:01,22.9,medium,39,,False
T-d43dd2,A-cb5333,2024-04-11 16:21:00,2024-04-13 03:18:45,35.0,urgent,109,5.0,False
T-adf041,A-cb5333,2024-05-14 08:48:00,2024-05-14 17:09:12,8.4,low,53,2.0,False
T-52de1b,A-cb5333,2024-06-26 10:27:00,2024-06-28 11:54:24,49.5,medium,26,4.0,False
T-e188a0,A-cb5333,2024-05-20 08:37:00,2024-05-21 04:51:09,20.2,low,68,,False
T-e9be9d,A-cb5333,2024-06-09 14:34:00,2024-06-09 20:41:25,6.1,high,27,2.0,False
T-b98222,A-6f8ad2,2024-08-20 12:00:00,2024-08-21 04:48:20,16.8,low,15,,False
T-f47f2e,A-eb7c38,2024-04-26 17:47:00,2024-04-27 13:38:03,19.9,low,23,,False
T-a99429,A-eb7c38,2024-08-12 12:55:00,2024-08-13 15:18:08,26.4,low,64,3.0,False
T-8c0136,A-eb7c38,2024-04-25 19:29:00,2024-04-28 01:51:40,54.4,urgent,24,,False
T-ac441c,A-eb7c38,2024-09-13 09:55:00,2024-09-14 07:50:03,21.9,low,17,,False
T-85daa5,A-eb7c38,2024-07-18 18:05:00,2024-07-19 19:47:39,25.7,urgent,72,,False
T-08926d,A-eb7c38,2024-11-13 08:23:00,2024-11-15 22:50:56,62.5,urgent,17,5.0,False
T-ef7f45,A-eb7c38,2024-05-18 09:12:00,2024-05-18 21:40:36,12.5,low,37,,False
T-97be08,A-7c5768,2024-03-21 14:03:00,2024-03-24 01:09:38,59.1,high,12,,False
T-875295,A-7c5768,2024-03-03 20:54:00,2024-03-05 13:09:20,40.3,medium,55,,False
T-511610,A-e1462e,2024-11-17 11:48:00,2024-11-18 07:53:22,20.1,urgent,107,5.0,False
T-8442fc,A-92a333,2023-09-17 15:02:00,2023-09-17 23:06:58,8.1,medium,32,4.0,False
T-59cc23,A-92a333,2024-09-02 08:57:00,2024-09-03 00:03:27,15.1,urgent,35,,False
T-8ac4fc,A-c16b88,2024-06-01 15:13:00,2024-06-02 01:31:36,10.3,medium,36,,False
T-d6d054,A-c16b88,2024-11-02 12:57:00,2024-11-02 19:37:05,6.7,medium,165,,False
T-3059c6,A-c16b88,2024-03-12 07:10:00,2024-03-13 05:15:00,22.1,urgent,73,4.0,False
T-812a5c,A-02fac6,2023-08-17 16:57:00,2023-08-18 22:39:37,29.7,high,31,,True
T-8186c5,A-02fac6,2023-04-07 20:44:00,2023-04-10 03:16:38,54.5,urgent,34,3.0,False
